"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[19414]","RIFT VOLCANICS","EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / VIRUNGA PROVINCE / MUGOGO ERUPTION","","-1.3689","-1.3689","29.4797","29.4797","SAE","","","s_OT12 [19414]","MELILITITE, OLIVINE [19414]","","","","HOLOCENE [19414]","1","8","1957","PORPHYRITIC [19414] ","VOL","","","","","WR [19414] ","39.1","2.49","","9.86","","","","10.72","14.87","13.49","0.22","","2.13","3.56","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.71","","","","","","","","","","","","","","31.8","14390","307","688","","","58.4","306","77.9","89.1","","","","","","54","2026","36.8","304","178","","","","","","","","","","","","0.763","1275","182","336","37.5","131","18.9","5.29","12.5","1.56","7.66","1.33","3.29","","2.61","0.36","5.28","7.78","","","","","","","","0.03","11.6","","24.9","5.6","","","","","","","","","","","","","","","","","","","","","","","","","902749",
"[17894]","INTRAPLATE VOLCANICS","KAAPVAAL CRATON / SOUTH AFRICA / PILANESBERG ALKALINE COMPLEX / GOUDINI","","-25","-25","27","27","SAE","","","s_WJ 606 [17894]","MELILITITE [17894]","","","","","","","","","VOL","","","","","WR [17894] ","30.46","4.15","","7.3","","11.72","2.66","","17.92","7.85","0.32","","2.55","3.55","1.32","","1.92","0.24","","7.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","907018",
"[18158]","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / PUTORANA REGION / GULI VOLCANO-PLUTONIC COMPLEX","","70.95","70.95","101.433","101.433","SAE","","","s_90/30/2 [18158]","MELILITITE, OLIVINE [18158]","","","","","","","","","VOL","","","","","WR [18158] ","37.95","2.25","","1.69","","3.69","8.84","","11.4","31.83","0","","0.3","0.91","0.21","","0.66","","","0.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","908612",
"[18158]","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / PUTORANA REGION / GULI VOLCANO-PLUTONIC COMPLEX","","70.95","70.95","101.433","101.433","SAE","","","s_1314 [18158]","MELILITITE, OLIVINE [18158]","","","","","","","","","VOL","","","","","WR [18158] ","36.4","2.11","","4.52","","4.74","6.47","","21.1","20.88","0.1","","0.4","1.37","0.16","","0.14","","","1.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","908613",
"[18158]","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / PUTORANA REGION / GULI VOLCANO-PLUTONIC COMPLEX","","70.95","70.95","101.433","101.433","SAE","","","s_90/30/1 [18158]","MELILITITE, OLIVINE [18158]","","","","","","","","","VOL","","","","","WR [18158] ","39.13","1.17","","5.13","","12.09","","","11.4","27.2","0.17","","0.2","0.74","0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","908614",
"[11279]","INTRAPLATE VOLCANICS","NAMAQUALAND NATAL BELT / SOUTH AFRICA / WESTERN CAPE PROVINCE / SALPETRE KOP","","-32.35","-32.35","20.9","20.9","SAE","","","s_SALT1 [11279]","MELILITITE, OLIVINE [11279]","","","","CRETACEOUS [11279]","","","","","VOL","","","","","WR [11279] ","36.2","2.4","","7.2","","3.2","8","","18.2","19.5","","","1","2.4","1.6","","","","","","","","","","","","","","","","3.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930141",
"[11279]","INTRAPLATE VOLCANICS","NAMAQUALAND NATAL BELT / SOUTH AFRICA / WESTERN CAPE PROVINCE / SALPETRE KOP","","-32.35","-32.35","20.9","20.9","SAE","","","s_SALT6 [11279]","MELILITITE, OLIVINE [11279]","","","","CRETACEOUS [11279]","","","","","VOL","","","","","WR [11279] ","37.2","2.2","","7.8","","3.8","6.3","","17.3","19.6","","","1.5","2.3","1.9","","","","","","","","","","","","","","","","4.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930142",
"[11279]","INTRAPLATE VOLCANICS","KAAPVAAL CRATON / SOUTH AFRICA / WESTERN CAPE PROVINCE","SUTHERLAND","-32.4","-32.4","20.6","20.6","SAE","","","s_SUT-2 [11279]","MELILITITE, OLIVINE [11279]","","","","CRETACEOUS [11279]","","","","","VOL","","","","","WR [11279] ","33.3","3.2","","7.3","","6","7.3","","16.7","19.6","","","2","2.6","1.9","","","","","","","","","","","","","","","","3.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930143",
"[11279]","INTRAPLATE VOLCANICS","KAAPVAAL CRATON / SOUTH AFRICA / WESTERN CAPE PROVINCE","SUTHERLAND","-32.4","-32.4","20.6","20.6","SAE","","","s_SUT-7 [11279]","MELILITITE, OLIVINE [11279]","","","","CRETACEOUS [11279]","","","","","VOL","","","","","WR [11279] ","32.1","2.9","","6.9","","5.9","8.4","","18.4","20.3","","","0.9","2.1","2","","","","","","","","","","","","","","","","2.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930144",
"[11279]","INTRAPLATE VOLCANICS","NAMAQUALAND NATAL BELT / SOUTH AFRICA / WESTERN CAPE PROVINCE","SPIEGEL RIVER","-34","-34","20.9","20.9","SAE","","","s_SPIEG-1 [11279]","MELILITITE, OLIVINE [11279]","","","","CRETACEOUS [11279]","","","","","VOL","","","","","WR [11279] ","38","4.3","","7.4","","6.3","7.8","","12.9","17.3","","","2.1","2.8","0.9","","","","","","","","","","","","","","","","1.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930145",
"[11279]","INTRAPLATE VOLCANICS","NAMAQUALAND NATAL BELT / SOUTH AFRICA / WESTERN CAPE PROVINCE","SPIEGEL RIVER","-34","-34","20.9","20.9","SAE","","","s_SPIEG-7 [11279]","MELILITITE, OLIVINE [11279]","","","","CRETACEOUS [11279]","","","","","VOL","","","","","WR [11279] ","38.4","4.2","","7.5","","5.3","8.5","","12.4","17.6","","","2.2","2.6","1","","","","","","","","","","","","","","","","1.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930146",
"[11279]","INTRAPLATE VOLCANICS","NAMAQUALAND NATAL BELT / SOUTH AFRICA / WESTERN CAPE PROVINCE","ROBERTSON","-35.12","-35.12","20.5","20.5","SAE","","","s_ROB-2 [11279]","MELILITITE, OLIVINE [11279]","","","","CRETACEOUS [11279]","","","","","VOL","","","","","WR [11279] ","37.6","4.1","","7.4","","5.5","9.7","","12.5","18.5","","","1.7","2","0.9","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930147",
"[11279]","INTRAPLATE VOLCANICS","NAMAQUALAND NATAL BELT / SOUTH AFRICA / WESTERN CAPE PROVINCE","ROBERTSON","-35.12","-35.12","20.5","20.5","SAE","","","s_ROB-6 [11279]","MELILITITE, OLIVINE [11279]","","","","CRETACEOUS [11279]","","","","","VOL","","","","","WR [11279] ","38.3","4.6","","7.4","","7.1","9.1","","12.7","16.8","","","1.3","1.3","1.2","","","","","","","","","","","","","","","","1.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930148",
"[9474]","INTRAPLATE VOLCANICS","KAAPVAAL CRATON / SOUTH AFRICA / WESTERN CAPE PROVINCE","GOEDVERTROUW, ROBERTSON DISTRICT","-31.1","-31.1","27.7","27.7","SAE","","","s_GOEDVERTROUW [9474]","MELILITITE, OLIVINE [9474]","","","","","","","","","VOL","","","","","WR [9474] ","68.54","","","13.35","","7.81","0.12","","2.01","1.11","","","1.49","2.61","","","2.53","0.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930905",
"[9474]","INTRAPLATE VOLCANICS","KAAPVAAL CRATON / SOUTH AFRICA / WESTERN CAPE PROVINCE","GOEDEMOED ANNEXE, NORTHERN FLANK OF ELANDSBERG","-25.06","-25.06","27.57","27.57","SAE","","","s_GOEDEMOED ANNEXE [9474]","MELILITITE, OLIVINE [9474]","","","","","","","","","VOL","","","","","WR [9474] ","37.13","3.61","","10.58","","2","10.43","","13.02","19.12","0.26","","0.51","1.32","0","","0.83","0.37","","0.47","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930906",
"[9474]","INTRAPLATE VOLCANICS","NAMAQUALAND NATAL BELT / SOUTH AFRICA / WESTERN CAPE PROVINCE","SUTHERLAND TOWNLANDS","-32.4","-32.4","20.6","20.6","SAE","","","s_K664 [9474]","MELILITITE, OLIVINE [9474]","","","","","","","","","VOL","","","","","WR [9474] ","30.51","2.74","","10.23","0.04","4.75","8.86","","14.58","20.05","0.24","","0.75","3.3","","","1.3","0.46","","1.78","","","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930907",
"[9474]","INTRAPLATE VOLCANICS","NAMAQUALAND NATAL BELT / SOUTH AFRICA","WOLFKRAAL","-30.4","-33.33","18.01","20.2","SAE","","","s_NO. 4 [9474]","MELILITITE, OLIVINE [9474]","","","","","","","","","VOL","","","","","WR [9474] ","33.41","8.19","","15.35","","4.78","9.76","","12.59","17.43","0.18","","0.996","1.87","1.84","","0.26","0.79","","0.42","","","0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930908",
"[9474]","INTRAPLATE VOLCANICS","KAAPVAAL CRATON / SOUTH AFRICA / WESTERN CAPE PROVINCE","SWARTHEUVEL","-34.2","-34.2","21.2","21.2","SAE","","","s_447 [9474]","MELILITITE, OLIVINE [9474]","","","","","","","","","VOL","","","","","WR [9474] ","34.45","5.21","","8.99","","6.2","8.25","","11.47","17.22","0.26","","1.31","1.85","0.97","","2.59","0.54","","0.33","","","0.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930909",
"[2422]","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES / BRAZIL / LAGES VOLCANIC FIELD","CERRO ALTO DE CIMA, SANTA CATARINA","-27.58","-28","-50","-50.35","SAE","","","s_93SOB161 [2422]","MELILITITE, OLIVINE [2422]","","","UPPER [2422]","CRETACEOUS [2422]","","","","","VOL","","","F","","WR [2422] ","34.52","2.27","","10.56","","","","9.84","18.77","12.48","0.2","","2.96","4.19","2.01","","","","","","","","","","","","","","","","2.87","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.7","","229","614","","","","187","77","90","13.2","","","","","96","1810","40.9","303","190","","","","","","","","","","","","","2439","165","255","","105","18.87","4.82","13.9","1.49","","","","","3.37","0.36","7.01","6.41","","","","","","","","","","","20.41","3.46","0.51243","","","0.70472","","","","","","","","","","","","","","","","","","","","","93325",
"[2422]","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES / BRAZIL / LAGES VOLCANIC FIELD","CERRO ALTO DE CIMA, SANTA CATARINA","-27.58","-28","-50","-50.35","SAE","","","s_93SOB162 [2422]","MELILITITE, OLIVINE [2422]","","","UPPER [2422]","CRETACEOUS [2422]","","","","","VOL","","","F","","WR [2422] ","38.14","1.73","","9.38","","","","9.73","14.23","16.05","0.2","","2.78","4.22","1.23","","","","","","","","","","","","","","","","1.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2","","309","788","","","","398","41","94","15.3","","","","","58","1639","31.8","615","97.6","","","","","","","","","","","","","1594","102","214","","76.2","11.82","2.69","14.32","1.21","","0.74","","","2.68","0.39","11.27","4.53","","","","","","","","","","","13.8","3.2","0.51244","","","0.70462","","","","","","","","","","","","","","","","","","","","","93326",
"[2421]","CONTINENTAL FLOOD BASALT","ETENDEKA PROVINCE / SOUTHERN ETENDEKA PROVINCE - NAMIBIA / OKENENYA COMPLEX","DIATREME","-20.77","-20.77","15.4","15.4","SAE","","","s_OKJ-12 [2421]","MELILITITE [2421]","","","","","","","","","VOL","","","","","WR [2421] ","36.2","2.62","","12.49","","","","11.87","14.78","8.8","0.23","","2.14","4.95","1.22","","","0.08","","1.98","","","","","","","","","","","4.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","","311","126","","","53","116","82","84","","","","","","43","2125","30","145","89","","","","","","","","","","","","","1029","105","170","16.4","55.2","10.4","4.56","8.39","1.15","6","","2.95","","1.52","","","","","","","","","","","","12","","15","2.4","0.512698","","","0.704342","","18.751","","15.567","","38.392","","","","","","","","","","","","","","","93843",
"[2421]","CONTINENTAL FLOOD BASALT","ETENDEKA PROVINCE / SOUTHERN ETENDEKA PROVINCE - NAMIBIA / OKENENYA COMPLEX","DIATREME","-20.77","-20.77","15.4","15.4","SAE","","","s_OKJ-60 [2421]","MELILITITE [2421]","","","","","","","","","VOL","","","","","WR [2421] ","35.12","2.71","","11.47","","","","11.81","14.57","9.79","0.23","","2.31","5.66","1.38","","","0.1","","2.19","","","","","","","","","","","4.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","","294","169","","","52","168","85","86","","","","","","38","2356","29","144","94","","","","","","","","","","","","","800","118","180","22.5","64","11.3","3.55","8.43","1.2","6.04","","2.38","","1.89","","","","","","","","","","","","4","","16","3","","","","0.704277","","","","","","","","","","","","","","","","","","","","","93844",
"[2421]","CONTINENTAL FLOOD BASALT","ETENDEKA PROVINCE / SOUTHERN ETENDEKA PROVINCE - NAMIBIA / OKENENYA COMPLEX","DIATREME","-20.77","-20.77","15.4","15.4","SAE","","","s_OKJ-12 [2421]","MELILITITE [2421]","","","","","","","","","VOL","","","","","WR [2421] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.704363","","","","","","","","","","","","","","","","","","","","","93858",
"[2421]","CONTINENTAL FLOOD BASALT","ETENDEKA PROVINCE / SOUTHERN ETENDEKA PROVINCE - NAMIBIA / OKENENYA COMPLEX","DIATREME","-20.77","-20.77","15.4","15.4","SAE","","","s_OKJ-60 [2421]","MELILITITE [2421]","","","","","","","","","VOL","","","","","WR [2421] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.704299","","","","","","","","","","","","","","","","","","","","","93859",
"[19616]","INTRAPLATE VOLCANICS","AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / QUEENSLAND","MT. COPPIN, CENTRAL QUEENSLAND","-24","-24","147","147","SAE","","","s_CQ25 [19616]","MELILITITE [19616]","","","","CENOZOIC [19616]","","","","","VOL","","","","","WR [19616] ","38.79","2.27","","9.37","","5.29","8.27","","12.98","13.98","0.25","","1.57","4.35","1.51","","","","","","","","","","","","","","","","2.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","","203","450","","","","359","65","125","","","","","","31.6","1276","36.1","326","138","","","","","","","","","","","","0.6","413","89","162","","74.226","14.086","4.2","12.1","1.55","","1.45","","","2.2","0.31","6.1","8","","","","","","","","","","","14.1","3.1","0.512986","","","0.70322","","18.521","","15.557","","38.416","","","","","","","","","","","","","","","940050",
"[19616]","INTRAPLATE VOLCANICS","AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / TASMANIA","SHEKLETON CREEK","-41","-41","146","146","SAE","","","s_BHT [19616]","MELILITITE [19616]","","","","CENOZOIC [19616]","","","","","VOL","","","","","WR [19616] ","39.27","3.03","","8.6","","5.07","8.34","","14.69","13.21","0.23","","1.25","3.36","1.51","","","","","","","","","","","","","","","","0.93","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","","254","502","","","","236","72","144","","","","","","22.8","1297","35.3","442","111","","","","","","","","","","","","0.4","436","92","181","","91.921","17.156","4.65","13.9","1.75","","1.5","","","2.15","0.28","8.1","6.7","","","","","","","","","","","12.2","3","0.512927","","","0.70309","","19.656","","15.633","","39.336","","","","","","","","","","","","","","","940093",
"[19616]","INTRAPLATE VOLCANICS","AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / TASMANIA","LAUGHING JACK MARSH","-41","-41","146","146","SAE","","","s_LJMT [19616]","MELILITITE [19616]","","","","CENOZOIC [19616]","","","","","VOL","","","","","WR [19616] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5","1258","","","","","","","","","","","","","","","","","","","","66","10.8","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70309","","19.464","","15.578","","39.118","","","","","","","","","","","","","","","940097",
"[18133]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / IRKUT BLOCK / PRISAYAN^E CARBONATITE MASSIF","","52","52","104","104","SAE","","","s_018/2 [18133]","MELILITITE, BIOTITE [18133]","","","","PROTEROZOIC [18133]","","","","","VOL","","","","","WR [18133] ","32.38","3.79","","9.48","","4.88","8.44","","16.25","6.52","0.23","","4.97","0.69","1.86","","","","","8.3","","","","","","","","","","","10.61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115","927.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70706","","","","","","","","","","","","","","","","","","","","","940440",
"[18133]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / IRKUT BLOCK / PRISAYAN^E CARBONATITE MASSIF","","52","52","104","104","SAE","","","s_2091/39 [18133]","MELILITITE, OLIVINE [18133]","","","","PROTEROZOIC [18133]","","","","","VOL","","","","","WR [18133] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.6","1412","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70485","","","","","","","","","","","","","","","","","","","","","940444",
"[18133]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / IRKUT BLOCK / PRISAYAN^E CARBONATITE MASSIF","","52","52","104","104","SAE","","","s_633/30 [18133]","MELILITITE, PYROXENE-OLIVINE [18133]","","","","PROTEROZOIC [18133]","","","","","VOL","","","","","WR [18133] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121","1128","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7067","","","","","","","","","","","","","","","","","","","","","940445",
"[18133]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / IRKUT BLOCK / PRISAYAN^E CARBONATITE MASSIF","","52","52","104","104","SAE","","","s_012/12 [18133]","MELILITITE, NEPHELINE-BIOTITE [18133]","","","","PROTEROZOIC [18133]","","","","","VOL","","","","","WR [18133] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.3","1163","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70574","","","","","","","","","","","","","","","","","","","","","940446",
"[17932]","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","","45.5","45.5","-74","-74","SAE","","","s_OK-12 [17932]","MELILITITE [17932]","","","","CRETACEOUS [17932]","","","","","VOL","","","","","WR [17932] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","","","","","","","","","","","","","","","","590","1000","110","380","45","3.4","17","2.6","8.7","1.2","3","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","949489",
"[17932]","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","","45.5","45.5","-74","-74","SAE","","","s_A-14-10 [17932]","MELILITITE [17932]","","","","CRETACEOUS [17932]","","","","","VOL","","","","","WR [17932] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","","","","","","","","","","","","","","","","85","130","13","53","9","5","8","1.4","6","0.9","1.8","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","949490",


Abbreviations: MET: METAMORPHIC ROCK; PEG: PEGMATITE; PER: MANTLE XENOLITH; PLU: PLUTONIC ROCK; SED: SEDIMENTARY ROCK; VOL: VOLCANIC ROCK; VEIN: VEIN; ORE: ORE; WR: WHOLE ROCK; GL: VOLCANIC GLASS; MIN: MINERAL / COMPONENT (INCL. GROUNDMASS); INC: INCLUSION; LEACH: LEACH; SAE: SUBAERIAL; SAQ: SUBAQUATIC; F: FRESH; E: EXTENSIVELY ALTERED; M: MODERATELY ALTERED; S: SLIGHTLY ALTERED; T: ALMOST TOTALLY ALTERED; 



References:





"[199] AOKI K.-I., ISHIKAWA KEN^ICHI, KANISAWA S.:    FLUORINE GEOCHEMISTRY OF BASALTIC ROCKS FROM CONTINENTAL AND OCEANIC REGIONS AND PETROGENETIC APPLICATION  CONTRIB. MINERAL. PETROL. 76   [1981] 53-59    doi: 10.1007/BF00373683"

"[335] MAALOE S., JAMES D. E., SMEDLEY P. L., PETERSEN S., GARMANN L. B.:    THE KOLOA VOLCANIC SUITE OF KAUAI, HAWAII  J. PETROL. 33   [1992] 761-784    doi: 10.1093/petrology/33.4.761"
