"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[4118]","OCEANIC PLATEAU","CARIBBEAN-COLOMBIAN PLATEAU / GORGONA ISLAND","","3","3","-78.32","-78.32","SAE","","","s_GOR-92-37 [4118]","PICRITE [4118]","","","","CRETACEOUS [4118]","","","","","VOL","","","","","WR [4118] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0001648","0.0004844","","","","","","","","","","","","","","","","","","","","","","","","0.13052","","1.64","","","","","","","","84627",
"[4165]","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BRITISH TERTIARY VOLCANIC PROVINCE / LITTLE MINCH SILL COMPLEX","SKYE, BASE OF COASTAL CLIFFS, BORNESKETAIG, KILMUIR, WEST TROTTERNISH PENINSULA","57","57","-5.7","-5.7","SAE","","","s_SR81#2 [4165]","PICRITE [4165]","","","","","","","","","VOL","","","F","","WR [4165] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8","","","","","84780",
"[7991]","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / CUDDAPAH BASIN / TADPATRI FORMATION","SILLS","15","15","78.5","78.5","SAE","","","s_98MA78 [7991]","PICRITE [7991]","","","","PROTEROZOIC [7991]","","","","","VOL","","","","","WR [7991] ","47.68","0.44","","9.6","","","","11.53","7.13","20.24","0.18","","0.25","0.86","0.06","","","","","","","","","","","","","","","","2.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.8","","157","1996","","","97.5","706","60.1","66","6","","","","","13.6","79.1","11.07","41.5","2.25","","","","","","","","","","","","","114","8.11","17.83","1.81","7.13","1.63","0.5","2.08","0.32","2.1","0.46","1.3","0.21","1.27","0.18","1.34","0.47","","","","","","","","","3.57","","3.17","0.62","","","","","","","","","","","","","","","","","","","","","","","","","863619",
"[7991]","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / CUDDAPAH BASIN / TADPATRI FORMATION","SILLS","15","15","78.5","78.5","SAE","","","s_99MA23 [7991]","PICRITE [7991]","","","","PROTEROZOIC [7991]","","","","","VOL","","","","","WR [7991] ","46.49","0.39","","8.34","","","","11.9","6.15","24.18","0.19","","0.33","0.65","0.05","","","","","","","","","","","","","","","","3.73","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2","","104","2641","","","108.6","824","51.2","79.3","11.2","","","","","19.3","61.6","9.46","35.5","1.99","","","","","","","","","","","","","78","6.81","16.57","1.53","5.97","1.38","0.49","1.78","0.28","1.86","0.38","1.19","0.16","1.2","0.15","1.27","0.79","","","","","","","","","3.65","","2.79","0.56","","","","","","","","","","","","","","","","","","","","","","","","","863623",
"[7991]","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / CUDDAPAH BASIN / TADPATRI FORMATION","RAYALACHERU","15.07","15.07","77.82","77.82","SAE","","","s_99MA21 [7991]","PICRITE [7991]","","","","PROTEROZOIC [7991]","","","","","VOL","","","","","WR [7991] ","46.19","0.3","","8.14","","","","11.88","5.94","25.58","0.18","","0.42","0.48","0.04","","","","","","","","","","","","","","","","4.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.2","","84","2872","","","110.8","900","43.8","75.1","10.7","","","","","18.5","60","6.93","25","1.51","","","","","","","","","","","","","78","4.98","13.13","1.11","4.39","0.98","0.37","1.34","0.21","1.36","0.29","0.91","0.13","0.94","0.12","1.08","0.87","","","","","","","","","2.48","","1.94","0.37","","","","","","","","","","","","","","","","","","","","","","","","","863624",
"[7991]","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / CUDDAPAH BASIN / TADPATRI FORMATION","VELPULA","14.37","14.37","78.32","78.32","SAE","","","s_98MA21 [7991]","PICRITE [7991]","","","","PROTEROZOIC [7991]","","","","","VOL","","","","","WR [7991] ","44.69","0.3","","6.87","","","","12.3","5.21","27.19","0.19","","0.31","0.56","0.04","","","","","","","","","","","","","","","","3.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1","","116","3102","","","116","1008","41.2","70.1","","","","","","11.4","56.7","7.14","24.4","1.73","","","","","","","","","","","","","65","5.08","13.7","1.13","4.48","1","0.35","1.3","0.2","1.43","0.28","0.94","0.12","0.89","0.12","1.16","1.21","","","","","","","","","2.53","","2.19","0.37","","","","","","","","","","","","","","","","","","","","","","","","","863630",
"[7991]","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / CUDDAPAH BASIN / TADPATRI FORMATION","VEMULA","14.48","14.48","78.82","78.82","SAE","","","s_98MA22 [7991]","PICRITE [7991]","","","","PROTEROZOIC [7991]","","","","","VOL","","","","","WR [7991] ","47.42","0.45","","9.65","","","","11.34","7.25","20.12","0.18","","0.47","0.82","0.06","","","","","","","","","","","","","","","","2.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.8","","168","2087","","","83.5","677","60.7","55.7","5","","","","","17","83.7","10.9","43.1","2.36","","","","","","","","","","","","","111","7.79","18","1.75","6.81","1.51","0.55","2.04","0.32","2.11","0.45","1.31","0.2","1.38","0.18","1.56","0.8","","","","","","","","","3.01","","3.17","0.62","","","","","","","","","","","","","","","","","","","","","","","","","863631",
"[7991]","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / CUDDAPAH BASIN / TADPATRI FORMATION","PULIVENDLA","14.42","14.42","78.22","78.22","SAE","","","s_98MA19BO [7991]","PICRITE [7991]","","","","PROTEROZOIC [7991]","","","","","VOL","","","","","WR [7991] ","44.48","0.23","","7.17","","","","12.24","5.32","27.63","0.18","","0.25","0.5","0.03","","","","","","","","","","","","","","","","2.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1","","111","3087","","","115.5","1021","39.7","63.9","3.2","","","","","12.5","60.3","5.16","16.3","0.95","","","","","","","","","","","","","56","3.29","6.59","0.75","2.99","0.68","0.29","0.95","0.15","1.03","0.19","0.7","0.09","0.57","0.09","0.61","0.17","","","","","","","","","2.26","","1.05","0.2","","","","","","","","","","","","","","","","","","","","","","","","","863634",
"[7991]","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / CUDDAPAH BASIN / TADPATRI FORMATION","PULIVENDLA","14.42","14.42","78.22","78.22","SAE","","","s_98MA20BO [7991]","PICRITE [7991]","","","","PROTEROZOIC [7991]","","","","","VOL","","","","","WR [7991] ","48.55","0.51","","10.69","","","","11.18","8.28","17.25","0.18","","0.39","1.03","0.06","","","","","","","","","","","","","","","","2.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.9","","179","1719","","","76.2","559","64.6","67.3","6.3","","","","","15.6","92.5","12.2","42.8","2.33","","","","","","","","","","","","","128","8.06","16.13","1.79","6.72","1.72","0.63","2.11","0.35","2.17","0.5","1.4","0.22","1.37","0.21","1.33","0.22","","","","","","","","","3.95","","3.1","0.61","","","","","","","","","","","","","","","","","","","","","","","","","863635",
"[7991]","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / CUDDAPAH BASIN / TADPATRI FORMATION","PULIVENDLA","14.42","14.42","78.22","78.22","SAE","","","s_98MA97BO [7991]","PICRITE [7991]","","","","PROTEROZOIC [7991]","","","","","VOL","","","","","WR [7991] ","50.63","0.57","","11.9","","","","10.81","9.03","15.4","0.18","","0.43","1.28","0.08","","","","","","","","","","","","","","","","2.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.1","","193","1318","","","74.9","467","73.8","58.3","4.8","","","","","18.3","88.5","13.2","46.5","2.43","","","","","","","","","","","","","152","9.1","18.17","2.11","8.44","2","0.66","2.57","0.35","2.45","0.57","1.6","0.2","1.56","0.24","1.38","0.25","","","","","","","","","3.81","","3.4","0.57","0.511704","","","","","","","","","","","","","","","","","","","","","","","","863637",
"[7991]","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / CUDDAPAH BASIN / TADPATRI FORMATION","PULIVENDLA","14.42","14.42","78.22","78.22","SAE","","","s_98MA98 [7991]","PICRITE [7991]","","","","PROTEROZOIC [7991]","","","","","VOL","","","","","WR [7991] ","45.87","0.37","","7.57","","","","12.05","5.63","25.15","0.19","","0.31","0.62","0.04","","","","","","","","","","","","","","","","2.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.8","","137","2857","","","106.3","919","48.9","56.5","","","","","","14.3","66.4","8.47","32.8","1.77","","","","","","","","","","","","","97","6.4","15.4","1.4","5.83","1.3","0.42","1.64","0.27","1.75","0.36","1.06","0.17","1.11","0.16","1.14","0.44","","","","","","","","","2.33","","2.57","0.51","0.511673","","","","","","","","","","","","","","","","","","","","","","","","863638",
"[7991]","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / CUDDAPAH BASIN / TADPATRI FORMATION","PULIVENDLA","14.42","14.42","78.22","78.22","SAE","","","s_99MA55 [7991]","PICRITE [7991]","","","","PROTEROZOIC [7991]","","","","","VOL","","","","","WR [7991] ","46.61","0.41","","8.21","","","","12.08","6.2","24.06","0.19","","0.37","0.81","0.05","","","","","","","","","","","","","","","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.3","","117","2898","","","108.2","919","59.5","74.7","10.8","","","","","19.2","67.9","10.63","44","2.37","","","","","","","","","","","","","106","7.93","19.1","1.8","6.91","1.53","0.53","2.07","0.32","2.08","0.44","1.37","0.18","1.22","0.17","1.51","0.77","","","","","","","","","2.7","","3.06","0.63","","","","","","","","","","","","","","","","","","","","","","","","","863639",
"[10037]","INTRAPLATE VOLCANICS","BASTAR CRATON / CENTRAL INDIAN TECTONIC ZONE / MAHAKOSHAL SUPRACRUSTAL BELT","JUNGEL VALLEY","24.5161","24.5161","82.8472","82.8472","SAE","","","s_JV3 [10037]","PICRITE [10037]","","","","","","","","","VOL","","","","","WR [10037] ","39.71","2.47","","8.43","","","","13.16","11","12.25","0.16","","1.04","1.03","0.36","","","","","","","","","","","","","","","","7.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","","","651","","","","512","","","18","","","","","13","164","22","222","25","","","","","","","","","","","","","404","30.5","75.5","9.2","40.6","8.6","2.5","8","1.1","5.5","0.9","2.3","0.3","1.7","0.2","6","2","","","","","","","","","","","3","0.7","","","","","","","","","","","","","","","","","","","","","","","","","864123",
"[10037]","INTRAPLATE VOLCANICS","BASTAR CRATON / CENTRAL INDIAN TECTONIC ZONE / MAHAKOSHAL SUPRACRUSTAL BELT","JUNGEL VALLEY","24.5181","24.5181","82.8542","82.8542","SAE","","","s_JV4 [10037]","PICRITE [10037]","","","","","","","","","VOL","","","","","WR [10037] ","40.86","2.09","","7.18","","","","13.89","8.75","16.22","0.18","","","0.68","0.26","","","","","","","","","","","","","","","","7.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","","","1630","","","","732","","","15","","","","","","98","17","143","24","","","","","","","","","","","","","130","26.8","61.2","7.2","31.2","6.4","2.1","6.2","0.9","4.2","0.7","1.8","0.2","1.4","0.2","4.4","1.6","","","","","","","","","","","1.9","0.4","","","","","","","","","","","","","","","","","","","","","","","","","864124",
"[10037]","INTRAPLATE VOLCANICS","BASTAR CRATON / CENTRAL INDIAN TECTONIC ZONE / MAHAKOSHAL SUPRACRUSTAL BELT","JUNGEL VALLEY","24.5083","24.5083","82.7569","82.7569","SAE","","","s_JV11 [10037]","PICRITE [10037]","","","","","","","","","VOL","","","","","WR [10037] ","39.56","2.7","","7.97","","","","14.09","13.05","12.59","0.19","","","0.54","0.46","","","","","","","","","","","","","","","","6.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","","","1170","","","","412","","","17","","","","","2","240","17","178","27","","","","","","","","","","","","","24","24.8","58.8","7.3","33.1","7.2","2.2","7","1","4.8","0.8","1.9","0.2","1.5","0.2","5.6","1.7","","","","","","","","","","","1.9","0.4","","","","","","","","","","","","","","","","","","","","","","","","","864129",
"[10037]","INTRAPLATE VOLCANICS","BASTAR CRATON / CENTRAL INDIAN TECTONIC ZONE / MAHAKOSHAL SUPRACRUSTAL BELT","JUNGEL VALLEY","24.5083","24.5083","82.7583","82.7583","SAE","","","s_JV12 [10037]","PICRITE [10037]","","","","","","","","","VOL","","","","","WR [10037] ","39.5","4.47","","11.39","","","","16.29","10.24","8.61","0.23","","0.45","1.92","0.64","","","","","","","","","","","","","","","","3.73","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","","","287","","","","175","","","25","","","","","9","289","32","380","60","","","","","","","","","","","","","762","56.1","130","15.6","66.3","13.2","4.3","12.2","1.6","7.7","1.2","3.1","0.4","2.4","0.3","10.2","4.5","","","","","","","","","","","4.7","1.1","","","","","","","","","","","","","","","","","","","","","","","","","864130",
"[6337]","INTRAPLATE VOLCANICS","DHARWAR CRATON_PROTEROZOIC / EASTERN DHARWAR CRATON / CUDDAPAH BASIN","","15","15","78","78","SAE","","","s_A [6337]","PICRITE [6337]","","","","","","","","","VOL","","","","","WR [6337] ","45.28","0.44","","8.64","","1.37","11.1","","6.11","21.84","0.28","","0.3","1.08","0.26","","2.8","0.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","864424",
"[4573]","CONVERGENT MARGIN","MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / VERACRUZ / SAN MARTIN TUXTLA","CERRO SANTIAGO, 4 KM E OF SANTIAGO TUXTLA","18.57","18.57","-95.17","-95.17","SAE","","","s_FS1 [4573]","PICRITE [4573]","","","","","","","","PORPHYRITIC [4573] ","VOL","","","F","","WR [4573] ","45.42","1.24","","5.79","","4.65","6.62","","12.95","18.62","0.09","","0.75","2.46","0.39","0.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","864480",
"[4281]","CONTINENTAL FLOOD BASALT","MADAGASCAR FLOOD BASALT / NORTH(WESTERN) MADAGASCAR","CENTRAL MAILAKA SECTION","-22","-24","47.8","48.2","SAE","","","s_M162 [4281]","PICRITE [4281]","","","","CRETACEOUS [4281]","","","","","VOL","","","","","WR [4281] ","47.68","0.95","","12.2","","","","12.73","8.42","13.88","0.19","","0.37","1.97","0.18","","","","","","","","","","","","","","","","1.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","","216","1020","","","","382","70","91","","","","","","5.62","216.9","16","80","5","","","","","","","","","","","","","242","7.38","16.91","2.28","10.47","2.75","1.05","2.7","0.45","2.88","0.63","1.57","0.22","1.52","0.19","","","","","","","","","","","","","","","0.51256","","","0.70451","","","","","","","","","","","","","","","","","","","","","87113",
"[4281]","CONTINENTAL FLOOD BASALT","MADAGASCAR FLOOD BASALT / NORTH(WESTERN) MADAGASCAR","CENTRAL MAILAKA SECTION","-22","-24","47.8","48.2","SAE","","","s_M163 [4281]","PICRITE [4281]","","","","CRETACEOUS [4281]","","","","","VOL","","","","","WR [4281] ","48.01","0.99","","12.45","","","","12.5","8.61","13.03","0.19","","0.35","2.32","0.16","","","","","","","","","","","","","","","","3.77","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","","225","656","","","","262","63","94","","","","","","7","232","16","97","5.7","","","","","","","","","","","","","215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87114",
"[4281]","CONTINENTAL FLOOD BASALT","MADAGASCAR FLOOD BASALT / NORTH(WESTERN) MADAGASCAR","DIKES","-22","-24","47.8","48.2","SAE","","","s_M115 [4281]","PICRITE [4281]","","","","CRETACEOUS [4281]","","","","","VOL","","","","","WR [4281] ","45.31","1.57","","13.22","","","","13.67","9.29","11.75","0.19","","0.14","3.16","0.19","","","","","","","","","","","","","","","","0.98","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","","315","561","","","","417","115","95","","","","","","4.68","382.3","16","91","6","","","","","","","","","","","","","112","4.85","13.69","2.17","11.19","3.23","1.16","3.01","0.55","3.08","0.71","1.49","0.21","1.37","0.2","","","","","","","","","","","","","","","0.51301","","","0.70549","","","","","","","","","","","","","","","","","","","","","87165",
"[4281]","CONTINENTAL FLOOD BASALT","MADAGASCAR FLOOD BASALT / NORTH(WESTERN) MADAGASCAR","DIKES","-22","-24","47.8","48.2","SAE","","","s_M165 [4281]","PICRITE [4281]","","","","CRETACEOUS [4281]","","","","","VOL","","","","","WR [4281] ","45.17","1.55","","13.66","","","","13.13","9.46","11.58","0.18","","0.12","3.5","0.2","","","","","","","","","","","","","","","","0.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","","307","534","","","","387","119","81","","","","","","5","361","19","91","3.9","","","","","","","","","","","","","72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87166",
"[19191]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / TIBET","NORTH QIANGTANG TERRANE","33","34","84","86","SAE","","","s_MG708 [19191]","PICRITE [19191]","","","","PERMIAN [19191]","","","","","VOL","","","","","WR [19191] ","44.92","1.18","","7.99","","","","10.51","8.77","18.87","0.16","","0.51","0.73","0.1","","","","","","","","","","","","","","","","4.42","","","","","","","","","","","","","","38.9","0.53","","","","","","","","","","","","","33.2","","258","2099","","","87.6","842","63.7","119","15.6","","","","","30.3","219","16.7","95","6.34","","","","","","","","","","","","12.5","260","8.31","21.1","2.69","12.5","3.23","1.06","3.41","0.54","3.2","0.58","1.62","0.21","1.33","0.18","2.06","0.41","","","","","","","","","1.89","","1.31","0.31","","","","","","","","","","","","","","","","","","","","","","","","","884142",
"[19181]","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / CIRCUM-SUPERIOR LARGE IGNEOUS PROVINCE / FOX RIVER BELT","","55.8118","55.8118","-94.2548","-94.2548","SAE","","","s_MMFR08-2 [19181]","PICRITE [19181]","","","PALEO [19181]","PROTEROZOIC [19181]","","","","","VOL","","","","","WR [19181] ","47.2","0.63","","10.89","","","","10.55","12.61","12.48","0.16","","0.08","1.08","0.06","","","","","","","","","","","","","","","","2.68","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.6","","255","1087","","","63.4","430","119","207","14.8","","","","","1","117","17.1","39.2","2.08","","","","","","","","","","","","0.26","15","2.74","6.78","1.07","5.34","1.7","0.78","2.17","0.45","2.76","0.53","1.58","0.25","1.6","0.26","1.09","0.15","","","","","","","","","","","0.15","0.05","","","","","","","","","","","","","","","","","","","","","","","","","884546",
"[19181]","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / CIRCUM-SUPERIOR LARGE IGNEOUS PROVINCE / FOX RIVER BELT","","55.8114","55.8114","-94.2569","-94.2569","SAE","","","s_MMFR08-3 [19181]","PICRITE [19181]","","","PALEO [19181]","PROTEROZOIC [19181]","","","","","VOL","","","","","WR [19181] ","47.68","0.54","","11.12","","","","10.69","8.94","15.12","0.17","","0.07","1.82","0.05","","","","","","","","","","","","","","","","3.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.3","","246","1344","","","69.9","532","111","100","12.8","","","","","0.7","36","16","39.2","2.04","","","","","","","","","","","","0.28","13","2.15","5.78","0.96","4.89","1.6","0.46","1.94","0.42","2.49","0.48","1.44","0.23","1.43","0.23","1.04","0.14","","","","","","","","","","","0.13","0.05","","","","","","","","","","","","","","","","","","","","","","","","","884547",
"[19181]","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / CIRCUM-SUPERIOR LARGE IGNEOUS PROVINCE / FOX RIVER BELT","","55.8312","55.8312","-94.1333","-94.1333","SAE","","","s_MMFR08-8 [19181]","PICRITE [19181]","","","PALEO [19181]","PROTEROZOIC [19181]","","","","","VOL","","","","","WR [19181] ","43.52","0.46","","8.91","","","","11.72","8.58","19.2","0.19","","0.03","0.11","0.05","","","","","","","","","","","","","","","","4.89","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","","211","1661","","","87.4","754","59","90","10.9","","","","","0.3","9","13.6","30.2","1.48","","","","","","","","","","","","0.29","3","1.55","4.32","0.73","3.86","1.35","0.44","1.69","0.36","2.16","0.41","1.22","0.2","1.24","0.2","0.82","0.1","","","","","","","","","","","0.08","0.04","","","","","","","","","","","","","","","","","","","","","","","","","884552",
"[19181]","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / CIRCUM-SUPERIOR LARGE IGNEOUS PROVINCE / FOX RIVER BELT","","55.8291","55.8291","-94.1339","-94.1339","SAE","","","s_MMFR08-9 [19181]","PICRITE [19181]","","","PALEO [19181]","PROTEROZOIC [19181]","","","","","VOL","","","","","WR [19181] ","47.65","0.57","","11.33","","","","11.19","9.67","13.8","0.18","","0.16","1.81","0.05","","","","","","","","","","","","","","","","3.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","","248","1014","","","66.5","389","105","185","12.8","","","","","3","63","16.8","39.7","2.02","","","","","","","","","","","","0.43","27","2.11","5.71","0.95","4.86","1.63","0.54","2.02","0.43","2.62","0.51","1.53","0.25","1.53","0.24","1.06","0.13","","","","","","","","","","","0.14","0.05","","","","","","","","","","","","","","","","","","","","","","","","","884553",
"[19181]","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / CIRCUM-SUPERIOR LARGE IGNEOUS PROVINCE / FOX RIVER BELT","","55.826","55.826","-94.1344","-94.1344","SAE","","","s_MMFR08-10 [19181]","PICRITE [19181]","","","PALEO [19181]","PROTEROZOIC [19181]","","","","","VOL","","","","","WR [19181] ","45.52","0.48","","8.73","","","","11.27","8.86","19.31","0.18","","0.05","0.45","0.04","","","","","","","","","","","","","","","","4.51","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.9","","207","2167","","","87.3","834","53","84","10.8","","","","","1.3","22","14","31.3","1.64","","","","","","","","","","","","0.46","6","1.97","4.99","0.82","4.1","1.31","0.45","1.67","0.35","2.13","0.41","1.24","0.19","1.23","0.19","0.85","0.11","","","","","","","","","","","0.1","0.04","","","","","","","","","","","","","","","","","","","","","","","","","884554",
"[19181]","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / CIRCUM-SUPERIOR LARGE IGNEOUS PROVINCE / FOX RIVER BELT","","55.7981","55.7981","-93.8304","-93.8304","SAE","","","s_MMFR08-13 [19181]","PICRITE [19181]","","","PALEO [19181]","PROTEROZOIC [19181]","","","","","VOL","","","","","WR [19181] ","46.56","0.47","","10.06","","","","11.45","10.88","15.69","0.18","","0.07","0.69","0.04","","","","","","","","","","","","","","","","3.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","","218","1678","","","72.7","537","59","110","11.9","","","","","2.7","39","15.6","37","1.82","","","","","","","","","","","","0.84","10","1.76","4.91","0.83","4.06","1.42","0.51","1.82","0.36","2.33","0.45","1.34","0.22","1.38","0.21","1.04","0.12","","","","","","","","","","","0.11","0.05","","","","","","","","","","","","","","","","","","","","","","","","","884557",
"[19181]","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / CIRCUM-SUPERIOR LARGE IGNEOUS PROVINCE / FOX RIVER BELT","","55.7976","55.7976","-93.8319","-93.8319","SAE","","","s_MMFR08-14 [19181]","PICRITE [19181]","","","PALEO [19181]","PROTEROZOIC [19181]","","","","","VOL","","","","","WR [19181] ","47.45","0.46","","10.47","","","","10.59","8.14","15.33","0.16","","0.04","0.41","0.05","","","","","","","","","","","","","","","","4.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.3","","227","1741","","","74.8","643","83","88","12.6","","","","","1.5","16","15.2","35.6","1.69","","","","","","","","","","","","0.45","5","1.29","3.96","0.72","3.72","1.41","0.46","1.82","0.37","2.38","0.46","1.36","0.21","1.39","0.22","1.07","0.11","","","","","","","","","","","0.1","0.04","","","","","","","","","","","","","","","","","","","","","","","","","884558",
